Day,Province,ISO_code,Cumulative Cases,Cumulative Deaths,Cumulative Recoveries,New Cases,New Deaths,New Recoveries
2020-06-16,Blida,DZ-09,1403,129,NA,15,0,NA
2020-06-16,Bouira,DZ-10,127,12,NA,2,1,NA
2020-06-16,Tamanghasset,DZ-11,19,1,NA,1,0,NA
2020-06-16,Tébessa,DZ-12,106,6,NA,2,0,NA
2020-06-16,Tlemcen,DZ-13,308,8,NA,3,0,NA
2020-06-16,Tiaret,DZ-14,214,19,NA,2,0,NA
2020-06-16,Tizi Ouzou,DZ-15,186,16,NA,1,0,NA
2020-06-16,Alger,DZ-16,1235,144,NA,14,1,NA
2020-06-16,Djelfa,DZ-17,196,10,NA,2,0,NA
2020-06-16,Jijel,DZ-18,83,7,NA,2,0,NA
2020-06-16,Sétif,DZ-19,788,54,NA,17,1,NA
2020-06-16,Saïda,DZ-20,18,0,NA,0,0,NA
2020-06-16,Skikda,DZ-21,161,7,NA,2,0,NA
2020-06-16,Sidi Bel Abbès,DZ-22,102,15,NA,0,0,NA
2020-06-16,Annaba,DZ-23,210,7,NA,3,0,NA
2020-06-16,Guelma,DZ-24,70,1,NA,2,0,NA
2020-06-16,Constantine,DZ-25,507,24,NA,3,0,NA
2020-06-16,Médéa,DZ-26,256,19,NA,3,0,NA
2020-06-16,Mostaganem,DZ-27,107,4,NA,4,0,NA
2020-06-16,M'Sila,DZ-28,192,24,NA,1,0,NA
2020-06-16,Mascara,DZ-29,168,10,NA,0,0,NA
2020-06-16,Ouargla,DZ-30,322,24,NA,3,0,NA
2020-06-16,Oran,DZ-31,689,21,NA,5,0,NA
2020-06-16,El Bayadh,DZ-32,58,5,NA,1,0,NA
2020-06-16,Illizi,DZ-33,11,0,NA,1,0,NA
2020-06-16,Bordj Bou Arréridj,DZ-34,236,29,NA,0,0,NA
2020-06-16,Boumerdès,DZ-35,151,10,NA,0,0,NA
2020-06-16,El Tarf,DZ-36,45,1,NA,2,0,NA
2020-06-16,Tindouf,DZ-37,14,1,NA,0,0,NA
2020-06-16,Tissemsilt,DZ-38,94,5,NA,0,0,NA
2020-06-16,El Oued,DZ-39,130,21,NA,3,2,NA
2020-06-16,Khenchela,DZ-40,172,4,NA,2,0,NA
2020-06-16,Souk Ahras,DZ-41,92,6,NA,2,0,NA
2020-06-16,Tipaza,DZ-42,374,37,NA,3,1,NA
2020-06-16,Mila,DZ-43,92,7,NA,3,2,NA
2020-06-16,Aïn Defla,DZ-44,414,9,NA,1,0,NA
2020-06-16,Naâma,DZ-45,69,1,NA,1,0,NA
2020-06-16,Aïn Témouchent,DZ-46,122,5,NA,0,0,NA
2020-06-16,Ghardaïa,DZ-47,114,9,NA,0,0,NA
2020-06-16,Relizane,DZ-48,60,3,NA,0,0,NA
2020-06-17,National,DZ,11268,799,7943,121,11,101
2020-06-17,Adrar,DZ-01,148,6,NA,2,0,NA
2020-06-17,Chlef,DZ-02,76,3,NA,3,0,NA
2020-06-17,Laghouat,DZ-03,155,5,NA,2,0,NA
2020-06-17,Oum el Bouaghi,DZ-04,216,9,NA,0,0,NA
2020-06-17,Batna,DZ-05,199,13,NA,3,0,NA
2020-06-17,Béjaïa,DZ-06,321,24,NA,0,0,NA
2020-06-17,Biskra,DZ-07,155,10,NA,0,0,NA
2020-06-17,Béchar,DZ-08,172,3,NA,0,0,NA
2020-06-17,Blida,DZ-09,1410,130,NA,7,1,NA
2020-06-17,Bouira,DZ-10,129,12,NA,2,0,NA
2020-06-17,Tamanghasset,DZ-11,22,1,NA,3,0,NA
2020-06-17,Tébessa,DZ-12,110,6,NA,4,0,NA
2020-06-17,Tlemcen,DZ-13,308,8,NA,0,0,NA
2020-06-17,Tiaret,DZ-14,218,21,NA,4,2,NA
2020-06-17,Tizi Ouzou,DZ-15,189,16,NA,3,0,NA
2020-06-17,Alger,DZ-16,1245,144,NA,10,0,NA
2020-06-17,Djelfa,DZ-17,198,10,NA,2,0,NA
2020-06-17,Jijel,DZ-18,85,7,NA,2,0,NA
2020-06-17,Sétif,DZ-19,811,55,NA,23,1,NA
2020-06-17,Saïda,DZ-20,18,0,NA,0,0,NA
2020-06-17,Skikda,DZ-21,162,7,NA,1,0,NA
2020-06-17,Sidi Bel Abbès,DZ-22,105,15,NA,3,0,NA
2020-06-17,Annaba,DZ-23,210,8,NA,0,1,NA
2020-06-17,Guelma,DZ-24,70,1,NA,0,0,NA
2020-06-17,Constantine,DZ-25,510,24,NA,3,0,NA
2020-06-17,Médéa,DZ-26,259,19,NA,3,0,NA
2020-06-17,Mostaganem,DZ-27,111,4,NA,4,0,NA
2020-06-17,M'Sila,DZ-28,195,25,NA,3,1,NA
2020-06-17,Mascara,DZ-29,170,10,NA,2,0,NA
2020-06-17,Ouargla,DZ-30,325,24,NA,3,0,NA
2020-06-17,Oran,DZ-31,694,21,NA,5,0,NA
2020-06-17,El Bayadh,DZ-32,58,5,NA,0,0,NA
2020-06-17,Illizi,DZ-33,11,0,NA,0,0,NA
2020-06-17,Bordj Bou Arréridj,DZ-34,237,29,NA,1,0,NA
2020-06-17,Boumerdès,DZ-35,151,10,NA,0,0,NA
2020-06-17,El Tarf,DZ-36,45,1,NA,0,0,NA
2020-06-17,Tindouf,DZ-37,14,1,NA,0,0,NA
2020-06-17,Tissemsilt,DZ-38,94,5,NA,0,0,NA
2020-06-17,El Oued,DZ-39,133,22,NA,3,1,NA
2020-06-17,Khenchela,DZ-40,173,5,NA,1,1,NA
2020-06-17,Souk Ahras,DZ-41,95,7,NA,3,1,NA
2020-06-17,Tipaza,DZ-42,377,37,NA,3,0,NA
2020-06-17,Mila,DZ-43,94,9,NA,2,2,NA
2020-06-17,Aïn Defla,DZ-44,416,9,NA,2,0,NA
2020-06-17,Naâma,DZ-45,71,1,NA,2,0,NA
2020-06-17,Aïn Témouchent,DZ-46,124,5,NA,2,0,NA
2020-06-17,Ghardaïa,DZ-47,116,9,NA,2,0,NA
2020-06-17,Relizane,DZ-48,63,3,NA,3,0,NA
2020-06-18,National,DZ,11385,811,8078,117,12,135
2020-06-18,Adrar,DZ-01,150,6,NA,2,0,NA
2020-06-18,Chlef,DZ-02,76,3,NA,0,0,NA
2020-06-18,Laghouat,DZ-03,157,6,NA,2,1,NA
2020-06-18,Oum el Bouaghi,DZ-04,218,9,NA,2,0,NA
2020-06-18,Batna,DZ-05,201,13,NA,2,0,NA
2020-06-18,Béjaïa,DZ-06,323,25,NA,2,1,NA
2020-06-18,Biskra,DZ-07,156,10,NA,1,0,NA
2020-06-18,Béchar,DZ-08,172,3,NA,0,0,NA
2020-06-18,Blida,DZ-09,1428,130,NA,18,0,NA
2020-06-18,Bouira,DZ-10,131,12,NA,2,0,NA
2020-06-18,Tamanghasset,DZ-11,24,1,NA,2,0,NA
2020-06-18,Tébessa,DZ-12,111,6,NA,1,0,NA
2020-06-18,Tlemcen,DZ-13,311,8,NA,3,0,NA
2020-06-18,Tiaret,DZ-14,221,22,NA,3,1,NA
2020-06-18,Tizi Ouzou,DZ-15,191,16,NA,2,0,NA
2020-06-18,Alger,DZ-16,1261,145,NA,16,1,NA
2020-06-18,Djelfa,DZ-17,199,10,NA,1,0,NA
2020-06-18,Jijel,DZ-18,87,8,NA,2,1,NA
2020-06-18,Sétif,DZ-19,832,56,NA,21,1,NA
2020-06-18,Saïda,DZ-20,19,0,NA,1,0,NA
2020-06-18,Skikda,DZ-21,162,8,NA,0,1,NA
2020-06-18,Sidi Bel Abbès,DZ-22,107,15,NA,2,0,NA
2020-06-18,Annaba,DZ-23,212,8,NA,2,0,NA
2020-06-18,Guelma,DZ-24,73,1,NA,3,0,NA
2020-06-18,Constantine,DZ-25,513,24,NA,3,0,NA
2020-06-18,Médéa,DZ-26,259,19,NA,0,0,NA
2020-06-18,Mostaganem,DZ-27,113,4,NA,2,0,NA
2020-06-18,M'Sila,DZ-28,195,26,NA,0,1,NA
2020-06-18,Mascara,DZ-29,173,10,NA,3,0,NA
2020-06-18,Ouargla,DZ-30,327,25,NA,2,1,NA
2020-06-18,Oran,DZ-31,697,21,NA,3,0,NA
2020-06-18,El Bayadh,DZ-32,60,6,NA,2,1,NA
2020-06-18,Illizi,DZ-33,11,0,NA,0,0,NA
2020-06-18,Bordj Bou Arréridj,DZ-34,237,30,NA,0,1,NA
2020-06-18,Boumerdès,DZ-35,151,10,NA,0,0,NA
2020-06-18,El Tarf,DZ-36,45,1,NA,0,0,NA
2020-06-18,Tindouf,DZ-37,14,1,NA,0,0,NA
2020-06-18,Tissemsilt,DZ-38,94,5,NA,0,0,NA
2020-06-18,El Oued,DZ-39,135,22,NA,2,0,NA
2020-06-18,Khenchela,DZ-40,174,5,NA,1,0,NA
2020-06-18,Souk Ahras,DZ-41,97,7,NA,2,0,NA
2020-06-18,Tipaza,DZ-42,377,37,NA,0,0,NA
2020-06-18,Mila,DZ-43,96,10,NA,2,1,NA
2020-06-18,Aïn Defla,DZ-44,416,9,NA,0,0,NA
2020-06-18,Naâma,DZ-45,71,1,NA,0,0,NA
2020-06-18,Aïn Témouchent,DZ-46,126,5,NA,2,0,NA
2020-06-18,Ghardaïa,DZ-47,118,9,NA,2,0,NA
2020-06-18,Relizane,DZ-48,64,3,NA,1,0,NA
2020-06-19,National,DZ,11504,825,8196,119,14,118
2020-06-19,Adrar,DZ-01,154,7,NA,4,1,NA
2020-06-19,Chlef,DZ-02,77,3,NA,1,0,NA
2020-06-19,Laghouat,DZ-03,157,6,NA,0,0,NA
2020-06-19,Oum el Bouaghi,DZ-04,220,10,NA,2,1,NA
2020-06-19,Batna,DZ-05,203,13,NA,2,0,NA
2020-06-19,Béjaïa,DZ-06,324,26,NA,1,0,NA
2020-06-19,Biskra,DZ-07,156,12,NA,0,2,NA
2020-06-19,Béchar,DZ-08,176,3,NA,4,0,NA
2020-06-19,Blida,DZ-09,1432,131,NA,4,2,NA
2020-06-19,Bouira,DZ-10,133,12,NA,2,0,NA
2020-06-19,Tamanghasset,DZ-11,26,4,NA,2,3,NA
2020-06-19,Tébessa,DZ-12,112,7,NA,1,1,NA
2020-06-19,Tlemcen,DZ-13,313,8,NA,2,0,NA
2020-06-19,Tiaret,DZ-14,222,22,NA,1,0,NA
2020-06-19,Tizi Ouzou,DZ-15,191,16,NA,0,0,NA
2020-06-19,Alger,DZ-16,1273,145,NA,12,0,NA
2020-06-19,Djelfa,DZ-17,200,10,NA,1,0,NA
2020-06-19,Jijel,DZ-18,88,8,NA,1,0,NA
2020-06-19,Sétif,DZ-19,857,58,NA,25,2,NA
2020-06-19,Saïda,DZ-20,22,0,NA,3,0,NA
2020-06-19,Skikda,DZ-21,163,8,NA,1,0,NA
2020-06-19,Sidi Bel Abbès,DZ-22,108,15,NA,1,0,NA
2020-06-19,Annaba,DZ-23,214,9,NA,2,1,NA
2020-06-19,Guelma,DZ-24,75,1,NA,2,0,NA
2020-06-19,Constantine,DZ-25,521,24,NA,8,0,NA
2020-06-19,Médéa,DZ-26,259,19,NA,0,0,NA
2020-06-19,Mostaganem,DZ-27,116,4,NA,3,0,NA
2020-06-19,M'Sila,DZ-28,195,26,NA,0,0,NA
2020-06-19,Mascara,DZ-29,175,10,NA,2,0,NA
2020-06-19,Ouargla,DZ-30,334,25,NA,7,0,NA
2020-06-19,Oran,DZ-31,709,21,NA,12,0,NA
2020-06-19,El Bayadh,DZ-32,63,6,NA,3,0,NA
2020-06-19,Illizi,DZ-33,11,0,NA,0,0,NA
2020-06-19,Bordj Bou Arréridj,DZ-34,237,30,NA,0,0,NA
2020-06-19,Boumerdès,DZ-35,153,10,NA,2,0,NA
2020-06-19,El Tarf,DZ-36,45,1,NA,0,0,NA
2020-06-19,Tindouf,DZ-37,14,1,NA,0,0,NA
2020-06-19,Tissemsilt,DZ-38,95,5,NA,1,0,NA
2020-06-19,El Oued,DZ-39,135,22,NA,0,0,NA
2020-06-19,Khenchela,DZ-40,174,5,NA,0,0,NA
2020-06-19,Souk Ahras,DZ-41,97,7,NA,0,0,NA
2020-06-19,Tipaza,DZ-42,377,37,NA,0,0,NA
2020-06-19,Mila,DZ-43,99,11,NA,3,1,NA
2020-06-19,Aïn Defla,DZ-44,416,9,NA,0,0,NA
2020-06-19,Naâma,DZ-45,72,1,NA,1,0,NA
2020-06-19,Aïn Témouchent,DZ-46,127,5,NA,1,0,NA
2020-06-19,Ghardaïa,DZ-47,119,9,NA,1,0,NA
2020-06-19,Relizane,DZ-48,65,3,NA,1,0,NA
2020-06-20,National,DZ,11631,837,8324,127,12,128
2020-06-20,Adrar,DZ-01,155,7,NA,1,0,NA
2020-06-20,Chlef,DZ-02,78,3,NA,1,0,NA
2020-06-20,Laghouat,DZ-03,158,8,NA,1,2,NA
2020-06-20,Oum el Bouaghi,DZ-04,221,10,NA,1,0,NA
2020-06-20,Batna,DZ-05,210,15,NA,7,2,NA
2020-06-20,Béjaïa,DZ-06,325,27,NA,1,1,NA
2020-06-20,Biskra,DZ-07,165,12,NA,9,0,NA
2020-06-20,Béchar,DZ-08,176,3,NA,0,0,NA
2020-06-20,Blida,DZ-09,1452,131,NA,20,0,NA
2020-06-20,Bouira,DZ-10,133,12,NA,0,0,NA
2020-06-20,Tamanghasset,DZ-11,27,4,NA,1,0,NA
2020-06-20,Tébessa,DZ-12,113,7,NA,1,0,NA
2020-06-20,Tlemcen,DZ-13,315,8,NA,2,0,NA
2020-06-20,Tiaret,DZ-14,224,22,NA,2,0,NA
2020-06-20,Tizi Ouzou,DZ-15,192,16,NA,1,0,NA
2020-06-20,Alger,DZ-16,1288,145,NA,15,0,NA
2020-06-20,Djelfa,DZ-17,204,10,NA,4,0,NA
2020-06-20,Jijel,DZ-18,90,8,NA,2,0,NA
2020-06-20,Sétif,DZ-19,871,58,NA,14,0,NA
2020-06-20,Saïda,DZ-20,23,0,NA,1,0,NA
2020-06-20,Skikda,DZ-21,163,8,NA,0,0,NA
2020-06-20,Sidi Bel Abbès,DZ-22,110,15,NA,2,0,NA
2020-06-20,Annaba,DZ-23,214,9,NA,0,0,NA
2020-06-20,Guelma,DZ-24,75,1,NA,0,0,NA
2020-06-20,Constantine,DZ-25,524,25,NA,3,1,NA
2020-06-20,Médéa,DZ-26,260,19,NA,1,0,NA
2020-06-20,Mostaganem,DZ-27,118,4,NA,2,0,NA
2020-06-20,M'Sila,DZ-28,195,27,NA,0,1,NA
2020-06-20,Mascara,DZ-29,177,11,NA,2,1,NA
2020-06-20,Ouargla,DZ-30,342,26,NA,8,1,NA
2020-06-20,Oran,DZ-31,712,22,NA,3,1,NA
2020-06-20,El Bayadh,DZ-32,65,6,NA,2,0,NA
2020-06-20,Illizi,DZ-33,11,0,NA,0,0,NA
2020-06-20,Bordj Bou Arréridj,DZ-34,238,30,NA,1,0,NA
2020-06-20,Boumerdès,DZ-35,154,10,NA,1,0,NA
2020-06-20,El Tarf,DZ-36,47,1,NA,2,0,NA
2020-06-20,Tindouf,DZ-37,14,1,NA,0,0,NA
2020-06-20,Tissemsilt,DZ-38,95,5,NA,0,0,NA
2020-06-20,El Oued,DZ-39,138,23,NA,3,1,NA
2020-06-20,Khenchela,DZ-40,176,5,NA,2,0,NA
2020-06-20,Souk Ahras,DZ-41,100,7,NA,3,0,NA
2020-06-20,Tipaza,DZ-42,377,37,NA,0,0,NA
2020-06-20,Mila,DZ-43,101,11,NA,2,0,NA
2020-06-20,Aïn Defla,DZ-44,416,9,NA,0,0,NA
2020-06-20,Naâma,DZ-45,74,1,NA,2,0,NA
2020-06-20,Aïn Témouchent,DZ-46,129,5,NA,2,0,NA
2020-06-20,Ghardaïa,DZ-47,120,10,NA,1,1,NA
2020-06-20,Relizane,DZ-48,66,3,NA,1,0,NA
2020-06-21,National,DZ,11771,845,8422,140,8,98
2020-06-21,Adrar,DZ-01,155,8,NA,0,1,NA
2020-06-21,Chlef,DZ-02,80,3,NA,2,0,NA
2020-06-21,Laghouat,DZ-03,162,9,NA,4,1,NA
2020-06-21,Oum el Bouaghi,DZ-04,222,10,NA,1,0,NA
2020-06-21,Batna,DZ-05,215,16,NA,5,1,NA
2020-06-21,Béjaïa,DZ-06,327,27,NA,2,0,NA
2020-06-21,Biskra,DZ-07,177,12,NA,12,0,NA
2020-06-21,Béchar,DZ-08,176,3,NA,0,0,NA
2020-06-21,Blida,DZ-09,1463,131,NA,11,0,NA
2020-06-21,Bouira,DZ-10,138,13,NA,5,1,NA
2020-06-21,Tamanghasset,DZ-11,29,4,NA,2,0,NA
2020-06-21,Tébessa,DZ-12,117,7,NA,4,0,NA
2020-06-21,Tlemcen,DZ-13,315,8,NA,0,0,NA
2020-06-21,Tiaret,DZ-14,224,22,NA,0,0,NA
2020-06-21,Tizi Ouzou,DZ-15,193,16,NA,1,0,NA
2020-06-21,Alger,DZ-16,1302,145,NA,14,0,NA
2020-06-21,Djelfa,DZ-17,211,10,NA,7,0,NA
2020-06-21,Jijel,DZ-18,91,8,NA,1,0,NA
2020-06-21,Sétif,DZ-19,899,59,NA,28,1,NA
2020-06-21,Saïda,DZ-20,24,0,NA,1,0,NA
2020-06-21,Skikda,DZ-21,165,8,NA,2,0,NA
2020-06-21,Sidi Bel Abbès,DZ-22,110,16,NA,0,1,NA
2020-06-21,Annaba,DZ-23,217,9,NA,3,0,NA
2020-06-21,Guelma,DZ-24,79,1,NA,4,0,NA
2020-06-21,Constantine,DZ-25,527,25,NA,3,0,NA
2020-06-21,Médéa,DZ-26,260,19,NA,0,0,NA
2020-06-21,Mostaganem,DZ-27,119,4,NA,1,0,NA
2020-06-21,M'Sila,DZ-28,195,28,NA,0,1,NA
2020-06-21,Mascara,DZ-29,178,12,NA,1,1,NA
2020-06-21,Ouargla,DZ-30,350,26,NA,8,0,NA
2020-06-21,Oran,DZ-31,715,22,NA,3,0,NA
2020-06-21,El Bayadh,DZ-32,65,6,NA,0,0,NA
2020-06-21,Illizi,DZ-33,11,0,NA,0,0,NA
2020-06-21,Bordj Bou Arréridj,DZ-34,238,30,NA,0,0,NA
2020-06-21,Boumerdès,DZ-35,154,10,NA,0,0,NA
2020-06-21,El Tarf,DZ-36,48,1,NA,1,0,NA
2020-06-21,Tindouf,DZ-37,16,1,NA,2,0,NA
2020-06-21,Tissemsilt,DZ-38,95,5,NA,0,0,NA
2020-06-21,El Oued,DZ-39,140,23,NA,2,0,NA
2020-06-21,Khenchela,DZ-40,178,5,NA,2,0,NA
2020-06-21,Souk Ahras,DZ-41,104,7,NA,4,0,NA
2020-06-21,Tipaza,DZ-42,378,37,NA,1,0,NA
2020-06-21,Mila,DZ-43,103,11,NA,2,0,NA
2020-06-21,Aïn Defla,DZ-44,416,9,NA,0,0,NA
2020-06-21,Naâma,DZ-45,74,1,NA,0,0,NA
2020-06-21,Aïn Témouchent,DZ-46,129,5,NA,0,0,NA
2020-06-21,Ghardaïa,DZ-47,121,10,NA,1,0,NA
2020-06-21,Relizane,DZ-48,66,3,NA,0,0,NA
2020-06-22,National,DZ,11920,852,8559,149,7,137
2020-06-22,Adrar,DZ-01,155,8,NA,0,0,NA
2020-06-22,Chlef,DZ-02,85,3,NA,5,0,NA
2020-06-22,Laghouat,DZ-03,166,9,NA,4,0,NA
2020-06-22,Oum el Bouaghi,DZ-04,224,10,NA,2,0,NA
2020-06-22,Batna,DZ-05,220,17,NA,5,1,NA
2020-06-22,Béjaïa,DZ-06,328,28,NA,1,1,NA
2020-06-22,Biskra,DZ-07,190,12,NA,13,0,NA
2020-06-22,Béchar,DZ-08,176,3,NA,0,0,NA
2020-06-22,Blida,DZ-09,1474,131,NA,11,0,NA
2020-06-22,Bouira,DZ-10,140,13,NA,2,0,NA
2020-06-22,Tamanghasset,DZ-11,32,4,NA,3,0,NA
2020-06-22,Tébessa,DZ-12,122,7,NA,5,0,NA
2020-06-22,Tlemcen,DZ-13,315,8,NA,0,0,NA
2020-06-22,Tiaret,DZ-14,228,22,NA,4,0,NA
2020-06-22,Tizi Ouzou,DZ-15,196,16,NA,3,0,NA
2020-06-22,Alger,DZ-16,1311,145,NA,9,0,NA
2020-06-22,Djelfa,DZ-17,214,11,NA,3,1,NA
2020-06-22,Jijel,DZ-18,93,8,NA,2,0,NA
2020-06-22,Sétif,DZ-19,919,61,NA,20,2,NA
2020-06-22,Saïda,DZ-20,24,0,NA,0,0,NA
2020-06-22,Skikda,DZ-21,166,8,NA,1,0,NA
2020-06-22,Sidi Bel Abbès,DZ-22,110,16,NA,0,0,NA
2020-06-22,Annaba,DZ-23,217,10,NA,0,1,NA
2020-06-22,Guelma,DZ-24,82,1,NA,3,0,NA
2020-06-22,Constantine,DZ-25,531,25,NA,4,0,NA
2020-06-22,Médéa,DZ-26,263,19,NA,3,0,NA
2020-06-22,Mostaganem,DZ-27,121,4,NA,2,0,NA
2020-06-22,M'Sila,DZ-28,196,29,NA,1,1,NA
2020-06-22,Mascara,DZ-29,180,12,NA,2,0,NA
2020-06-22,Ouargla,DZ-30,356,26,NA,6,0,NA
2020-06-22,Oran,DZ-31,733,22,NA,18,0,NA
2020-06-22,El Bayadh,DZ-32,67,6,NA,2,0,NA
2020-06-22,Illizi,DZ-33,11,0,NA,0,0,NA
2020-06-22,Bordj Bou Arréridj,DZ-34,238,30,NA,0,0,NA
2020-06-22,Boumerdès,DZ-35,154,10,NA,0,0,NA
2020-06-22,El Tarf,DZ-36,49,1,NA,1,0,NA
2020-06-22,Tindouf,DZ-37,16,1,NA,0,0,NA
2020-06-22,Tissemsilt,DZ-38,96,5,NA,1,0,NA
2020-06-22,El Oued,DZ-39,141,23,NA,1,0,NA
2020-06-22,Khenchela,DZ-40,182,5,NA,4,0,NA
2020-06-22,Souk Ahras,DZ-41,106,7,NA,2,0,NA
2020-06-22,Tipaza,DZ-42,380,37,NA,2,0,NA
2020-06-22,Mila,DZ-43,104,11,NA,1,0,NA
2020-06-22,Aïn Defla,DZ-44,417,9,NA,1,0,NA
2020-06-22,Naâma,DZ-45,75,1,NA,1,0,NA
2020-06-22,Aïn Témouchent,DZ-46,129,5,NA,0,0,NA
2020-06-22,Ghardaïa,DZ-47,121,10,NA,0,0,NA
2020-06-22,Relizane,DZ-48,67,3,NA,1,0,NA
2020-06-23,National,DZ,12077,861,8674,157,9,115
2020-06-23,Adrar,DZ-01,156,8,NA,1,0,NA
2020-06-23,Chlef,DZ-02,88,3,NA,3,0,NA
2020-06-23,Laghouat,DZ-03,168,9,NA,2,0,NA
2020-06-23,Oum el Bouaghi,DZ-04,227,10,NA,3,0,NA
2020-06-23,Batna,DZ-05,227,17,NA,7,0,NA
2020-06-23,Béjaïa,DZ-06,333,28,NA,5,0,NA
2020-06-23,Biskra,DZ-07,191,12,NA,1,0,NA
2020-06-23,Béchar,DZ-08,176,3,NA,0,0,NA
2020-06-23,Blida,DZ-09,1489,131,NA,15,0,NA
2020-06-23,Bouira,DZ-10,144,13,NA,4,0,NA
2020-06-23,Tamanghasset,DZ-11,32,4,NA,0,0,NA
2020-06-23,Tébessa,DZ-12,130,7,NA,8,0,NA
2020-06-23,Tlemcen,DZ-13,316,8,NA,1,0,NA
2020-06-23,Tiaret,DZ-14,228,22,NA,0,0,NA
2020-06-23,Tizi Ouzou,DZ-15,202,16,NA,6,0,NA
2020-06-23,Alger,DZ-16,1327,145,NA,16,0,NA
2020-06-23,Djelfa,DZ-17,215,11,NA,1,0,NA
2020-06-23,Jijel,DZ-18,93,8,NA,0,0,NA
2020-06-23,Sétif,DZ-19,939,61,NA,20,0,NA
2020-06-23,Saïda,DZ-20,24,0,NA,0,0,NA
2020-06-23,Skikda,DZ-21,167,8,NA,1,0,NA
2020-06-23,Sidi Bel Abbès,DZ-22,113,16,NA,3,0,NA
2020-06-23,Annaba,DZ-23,223,10,NA,6,0,NA
2020-06-23,Guelma,DZ-24,82,1,NA,0,0,NA
2020-06-23,Constantine,DZ-25,537,25,NA,6,0,NA
2020-06-23,Médéa,DZ-26,264,19,NA,1,0,NA
2020-06-23,Mostaganem,DZ-27,122,4,NA,1,0,NA
2020-06-23,M'Sila,DZ-28,217,29,NA,21,0,NA
2020-06-23,Mascara,DZ-29,181,12,NA,1,0,NA
2020-06-23,Ouargla,DZ-30,362,26,NA,6,0,NA
2020-06-23,Oran,DZ-31,740,22,NA,7,0,NA
2020-06-23,El Bayadh,DZ-32,67,6,NA,0,0,NA
2020-06-23,Illizi,DZ-33,11,0,NA,0,0,NA
2020-06-23,Bordj Bou Arréridj,DZ-34,239,30,NA,1,0,NA
2020-06-23,Boumerdès,DZ-35,154,10,NA,0,0,NA
2020-06-23,El Tarf,DZ-36,49,1,NA,0,0,NA
2020-06-23,Tindouf,DZ-37,16,1,NA,0,0,NA
2020-06-23,Tissemsilt,DZ-38,96,5,NA,0,0,NA
2020-06-23,El Oued,DZ-39,141,23,NA,0,0,NA
2020-06-23,Khenchela,DZ-40,182,5,NA,0,0,NA
2020-06-23,Souk Ahras,DZ-41,108,7,NA,2,0,NA
2020-06-23,Tipaza,DZ-42,380,37,NA,0,0,NA
2020-06-23,Mila,DZ-43,106,11,NA,2,0,NA
2020-06-23,Aïn Defla,DZ-44,418,9,NA,1,0,NA
2020-06-23,Naâma,DZ-45,75,1,NA,1,0,NA
2020-06-23,Aïn Témouchent,DZ-46,129,5,NA,0,0,NA
2020-06-23,Ghardaïa,DZ-47,125,10,NA,4,0,NA
2020-06-23,Relizane,DZ-48,67,3,NA,0,0,NA
2020-06-23,National,DZ,12077,861,8674,157,9,115
2020-06-23,Adrar,DZ-01,156,8,NA,1,0,NA
2020-06-23,Chlef,DZ-02,88,3,NA,3,0,NA
2020-06-23,Laghouat,DZ-03,168,9,NA,2,0,NA
2020-06-23,Oum el Bouaghi,DZ-04,227,10,NA,3,0,NA
2020-06-23,Batna,DZ-05,227,17,NA,7,0,NA
2020-06-23,Béjaïa,DZ-06,333,28,NA,5,0,NA
2020-06-23,Biskra,DZ-07,191,12,NA,1,0,NA
2020-06-23,Béchar,DZ-08,176,3,NA,0,0,NA
2020-06-23,Blida,DZ-09,1489,131,NA,15,0,NA
2020-06-23,Bouira,DZ-10,144,13,NA,4,0,NA
2020-06-23,Tamanghasset,DZ-11,32,4,NA,0,0,NA
2020-06-23,Tébessa,DZ-12,130,7,NA,8,0,NA
2020-06-23,Tlemcen,DZ-13,316,8,NA,1,0,NA
2020-06-23,Tiaret,DZ-14,228,22,NA,0,0,NA
2020-06-23,Tizi Ouzou,DZ-15,202,16,NA,6,0,NA
2020-06-23,Alger,DZ-16,1327,145,NA,16,0,NA
2020-06-23,Djelfa,DZ-17,215,11,NA,1,0,NA
2020-06-23,Jijel,DZ-18,93,8,NA,0,0,NA
2020-06-23,Sétif,DZ-19,939,61,NA,20,0,NA
2020-06-23,Saïda,DZ-20,24,0,NA,0,0,NA
2020-06-23,Skikda,DZ-21,167,8,NA,1,0,NA
2020-06-23,Sidi Bel Abbès,DZ-22,113,16,NA,3,0,NA
2020-06-23,Annaba,DZ-23,223,10,NA,6,0,NA
2020-06-23,Guelma,DZ-24,82,1,NA,0,0,NA
2020-06-23,Constantine,DZ-25,537,25,NA,6,0,NA
2020-06-23,Médéa,DZ-26,264,19,NA,1,0,NA
2020-06-23,Mostaganem,DZ-27,122,4,NA,1,0,NA
2020-06-23,M'Sila,DZ-28,217,29,NA,21,0,NA
2020-06-23,Mascara,DZ-29,181,12,NA,1,0,NA
2020-06-23,Ouargla,DZ-30,362,26,NA,6,0,NA
2020-06-23,Oran,DZ-31,740,22,NA,7,0,NA
2020-06-23,El Bayadh,DZ-32,67,6,NA,0,0,NA
2020-06-23,Illizi,DZ-33,11,0,NA,0,0,NA
2020-06-23,Bordj Bou Arréridj,DZ-34,239,30,NA,1,0,NA
2020-06-23,Boumerdès,DZ-35,154,10,NA,0,0,NA
2020-06-23,El Tarf,DZ-36,49,1,NA,0,0,NA
